교육청코드,학교코드,학교명,급식일자,식사명,급식식단
B10,7010734,선유고등학교,20250526,중식,혼합잡곡밥 (5)<br/>얼큰순두부찌개* (5.6.8.9.17.18)<br/>안동찜닭 (2.5.6.12.13.15.18)<br/>취나물된장무침 (5.6)<br/>빵가루애호박전 (1.2.5.6)<br/>깍두기 (9)
B10,7010734,선유고등학교,20250527,중식,율무밥 <br/>조갯살맑은국 (5.6.18)<br/>돈사태김치찜 (9.10.13)<br/>토마토꿀절임 (12.13)<br/>야채달걀말이 (1.5)<br/>백김치 (9)
B10,7010734,선유고등학교,20250528,중식,우엉멸치볶음밥 (1.2.5.6.9.13.16.18)<br/>팽이버섯미소국 (5.6)<br/>매콤떡볶이 (1.2.5.6.13)<br/>새우튀김&칠리소스 (1.5.6.9.12.13)<br/>깍두기 (9)<br/>키위사과주스 (13)
B10,7010734,선유고등학교,20250529,중식,흑미밥 <br/>닭곰탕 (15)<br/>고등어무조림 (5.6.7.13)<br/>오이고추된장무침 (5.6.13)<br/>백순대볶음 (2.5.6.10.13.16)<br/>섞박지 (9)<br/>바나나 
B10,7010734,선유고등학교,20250530,중식,하이라이스 (1.2.5.6.10.12.16)<br/>매운어묵야채볶음 (1.5.6.13)<br/>수제후라이드치킨&양념소스 (1.2.5.6.12.13.15.18)<br/>배추김치 (9)<br/>콩고물수리취꿀떡 (5)<br/>견과류채소샐러드&발사믹드레싱 (1.2.4.5.6.12.14)
B10,7010734,선유고등학교,20250602,중식,귀리밥 <br/>레드벨벳크림치즈케이크 (1.2.5.6.13)<br/>쇠고기미역국 (5.6.16)<br/>영양돈갈비찜* (2.3.5.6.10.13)<br/>오이맛살초무침 (1.5.6.8.13)<br/>잡채* (5.6.13)<br/>배추김치 (9)
B10,7010734,선유고등학교,20250604,중식,오므라이스 (1.2.5.6.10.12.13.15.16)<br/>김치콩나물국* (5.9)<br/>열무나물무침* (5.6.13)<br/>흑임자핫도그&케첩 (1.2.5.6.10.12.15.16.18)<br/>깍두기 (9)<br/>샤인머스켓주스 
B10,7010734,선유고등학교,20250605,중식,율무밥 <br/>맑은샤브국 (3.5.6.7.13.16.18)<br/>매운닭볶음* (5.6.13.15)<br/>콘치즈버터구이* (1.2.5.13)<br/>배추김치 (9)<br/>조각멜론 
B10,7010734,선유고등학교,20250610,중식,혼합잡곡밥 (5)<br/>오징어뭇국 (5.6.17)<br/>콩나물무침 (5.6)<br/>바싹고추장불고기 (5.6.10.13)<br/>배추김치 (9)<br/>상추쌈&쌈장 (5.6.13)
B10,7010734,선유고등학교,20250611,중식,보조밥 <br/>김치말이냉국수 (2.5.6.7.9.13.15.16.18)<br/>갈비만두 (1.5.6.10.13.16.18)<br/>청포묵채김가루무침 (5.6)<br/>더덕양념구이 (5.6.13)<br/>깍두기 (9)<br/>수박 
B10,7010734,선유고등학교,20250612,중식,녹두밥 <br/>소고기우거지장터국밥 (5.6.13.16)<br/>애느타리깨소스무침 (5.6.13)<br/>명태까스&알새우칩 (1.2.5.6.9.13)<br/>햄전 (1.2.5.6.10.13.15.16)<br/>깍두기 (9)<br/>설레임(초코) (1.2.5)
B10,7010734,선유고등학교,20250613,중식,나물비빔밥&두부고추장소스* (1.5.6.13)<br/>배추된장국 (5.6)<br/>달걀프라이 (1)<br/>김말이떡강정 (5.6.12.13)<br/>열무김치 (9)<br/>감귤주스 (13)
B10,7010734,선유고등학교,20250616,중식,보리밥 <br/>크림스프 (2.5.6.13.16)<br/>두부조림* (5.6.13)<br/>경양식등심돈가스 (1.2.5.6.10.12.13.16.18)<br/>총각김치 (9)<br/>양배추샐러드&케요네즈 (1.5.12.13)<br/>유산균요구르트 (2)
B10,7010734,선유고등학교,20250617,중식,차수수밥 <br/>북엇국* (1.5.6)<br/>묵은지찜닭 (5.6.9.13.15)<br/>꼬시래기무침 (5.6.13)<br/>스크램블에그+ (1.5)<br/>깍두기 (9)<br/>아이스매실차 (13)
B10,7010734,선유고등학교,20250618,중식,김밥볶음밥 (1.2.5.6.10.13.15.16)<br/>유부가쓰오장국 (1.2.5.6.7.9.13.18)<br/>치커리사과유자청무침 (1.2.5.6.13)<br/>매콤떡볶이 (1.2.5.6.12.13.15.16.18)<br/>오지치즈후라이 (1.2.5.6.10.12.13.16)<br/>깍두기 (9)
B10,7011508,선일빅데이터고등학교,20250519,중식,흑미밥 <br/>얼갈이된장국 (5.6)<br/>계란찜 (1.5.6.8)<br/>상추무침 (5.6.13)<br/>닭갈비 (5.6.13.15)<br/>배추김치 (9)
B10,7011508,선일빅데이터고등학교,20250520,중식,잡곡밥 (5)<br/>참치김치찌개 (5.9.13.16.18)<br/>연두부&양념장 (5.6.13)<br/>파스타샐러드 (1.2.5.6.12.13)<br/>떡갈비&파채무침 (1.5.6.10.12.13.15.16.18)<br/>깍두기 (9)
B10,7011508,선일빅데이터고등학교,20250521,중식,"통스팸김치볶음밥 (2.5.6.9.10.13.15.18)<br/>미소된장국 (5.6)<br/>딤섬(샤오롱바오,새우하가우) (1.2.5.6.8.9.10.16.17.18)<br/>짜조롤&칠리소스 (5.6.9.10.12.13.15.18)<br/>김치(자율배식) (9)<br/>포도 "
B10,7011508,선일빅데이터고등학교,20250522,중식,흑미밥 <br/>계란국 (1.2.5.6.13.15.16.18)<br/>매콤돼지갈비찜 (5.6.10.13)<br/>오이지무침 (5.6.13)<br/>콩나물잡채 (1.5.6.9.13)<br/>은이버섯냉채(자율) (13)<br/>배추김치 (9)<br/>오렌지 
B10,7011508,선일빅데이터고등학교,20250523,중식,양송이스프# (2.5.6.13.16)<br/>갈릭파이 (1.2.5.6)<br/>로제떡볶이파스타 (1.2.5.6.9.10.12.13.15.16)<br/>김치(자율배식) (9)<br/>모듬피클 <br/>케이준치킨샐러드 (1.2.5.6.12.15)
B10,7011508,선일빅데이터고등학교,20250526,중식,흑미밥 <br/>맑은콩나물국 (2.5.6.15.16.18)<br/>갈릭로스트치킨 (1.2.5.6.12.13.15.16)<br/>사과치커리유자청샐러드 (1.2.3.4.5.6.13)<br/>떡품은어묵조림 (1.5.6.8.13.18)<br/>김치(자율배식) (9)
B10,7011508,선일빅데이터고등학교,20250527,중식,비빔밥 (5.6.13)<br/>열무된장국 (5.6)<br/>청포묵무침 (5.6.13)<br/>짜장떡볶이 (1.5.6.9.13)<br/>배추김치 (9)<br/>자두맛스무디 (13)
B10,7011508,선일빅데이터고등학교,20250528,중식,김치덮밥 (1.5.6.9.13)<br/>미니어묵우동 (1.2.5.6.7.9.13.16.18)<br/>해쉬브라운피자 (1.2.5.6.10.12.13.15.16.18)<br/>깍두기 (9)<br/>양상추샐러드 (5.6.13)<br/>파인애플 
B10,7011508,선일빅데이터고등학교,20250529,중식,"현미밥# <br/>순두부찌개 (1.5.6.8.9.10.13.16.17.18)<br/>돼지고기수육 (5.6.10)<br/>상추,쌈무&쌈장 (5.6.13)<br/>야채스틱(자율배식) (5.6)<br/>퍄채무침 (5.6.13)<br/>무말랭이무침 (9.13)<br/>김치(자율배식) (9)"
B10,7011508,선일빅데이터고등학교,20250530,중식,잡곡밥 (5)<br/>소고기뭇국(빨)# (5.6.16)<br/>두부조림 (5.6.8.13.18)<br/>총각무된장지짐(자율) (5.6.9.13)<br/>치파이 (1.5.6.15.16.18)<br/>백김치 (9)<br/>수리취꿀떡# (6)
B10,7011508,선일빅데이터고등학교,20250602,중식,쌀밥(자율) <br/>쌀국수 (2.5.6.13.15.16.18)<br/>반미(1/2) (1.2.5.6.10.12.13.18)<br/>짜조&소스 (5.6.9.12.13)<br/>배추김치 (9)<br/>샐러드&오리엔탈드레싱 (5.6.13)<br/>아이스망고 
B10,7011508,선일빅데이터고등학교,20250604,중식,파에야 (5.6.9.12.13.17)<br/>팽이된장국 (5.6)<br/>감자오믈렛 (1.2.10)<br/>배추김치 (9)<br/>샐러드&애플드레싱 (13)<br/>츄러스 (1.2.5.6)
B10,7011508,선일빅데이터고등학교,20250605,중식,김치덮밥 (5.6.8.9.10.16.18)<br/>어묵국 (1.5.6.7.13.18)<br/>오징어실채볶음 (17)<br/>허니순살치킨 (1.2.5.6.12.15.16.18)<br/>백김치 (9)<br/>수박 
B10,7011508,선일빅데이터고등학교,20250609,중식,현미밥 <br/>순두부국 (1.5.6.8.9.10.16.17.18)<br/>치필링치킨&소스 (1.2.5.6.13.15.16)<br/>배추김치 (9)<br/>김 (2.5.6)<br/>꽃맛살샐러드 (1.2.5.6.8.13.18)
B10,7011508,선일빅데이터고등학교,20250610,중식,보리밥 <br/>크림치즈꽈배기&딸기쨈 (2.6.13)<br/>미역국 (5.6.16)<br/>온두부 (5)<br/>콩나물무침(자율) (5)<br/>김치제육볶음 (9.10.13)<br/>총각김치 (9)
B10,7011508,선일빅데이터고등학교,20250611,중식,쌀밥 <br/>근대된장국 (5.6)<br/>팟타이 (1.4.5.6.9.10.13.18)<br/>꿍팟퐁커리 (1.2.5.6.9.12.13.16.18)<br/>배추김치 (9)<br/>샐러드&키위드레싱 (1.2.5.6)<br/>땡모반 (13)
B10,7011508,선일빅데이터고등학교,20250612,중식,잡곡밥 (5)<br/>들기름막국수 (3.5.6)<br/>황태채무국 (5.6)<br/>닭갈비 (5.6.13.15)<br/>비빔만두 (1.5.6.10.13.16.18)<br/>깍두기 (9)
B10,7011508,선일빅데이터고등학교,20250613,중식,계란볶음밥 (1.5)<br/>마라탕 (1.2.4.5.6.9.10.12.13.15.16.17.18)<br/>꿔바로우 (1.5.6.10)<br/>배추김치 (9)<br/>샐러드/블루베리드레싱 (1.5.13)<br/>파인애플 
B10,7011508,선일빅데이터고등학교,20250616,중식,칠리 덮밥 (5.6.10.12.13)<br/>얼갈이된장국 (5.6)<br/>배추김치 (9)<br/>귤 <br/>퀘사디야 (1.2.5.6.13.16)<br/>타코샐러드 (1.2.5.6.12.13.16)
B10,7011508,선일빅데이터고등학교,20250617,중식,흑미밥 <br/>고추장찌개 (5.6)<br/>돼지훈제&겨자야채무침 (1.5.6.10.13)<br/>부추무침 (5.6.13)<br/>김치전 (1.5.6)<br/>깍두기 (9)
B10,7011508,선일빅데이터고등학교,20250618,중식,크림리조또 (2.5.6.10.13.18)<br/>쌀밥(자율) <br/>마늘빵 (2.5.6)<br/>푸실리샐러드 (1.2.5.6.12.13)<br/>웰링턴함박 (1.2.5.6.10.12.13.16.18)<br/>김치(자율) (9)<br/>오이피클 <br/>레몬주스 (13)
B10,7010190,선일여자고등학교,20250519,중식,흑미밥 <br/>얼갈이된장국 (5.6)<br/>계란찜 (1.5.6.8)<br/>상추무침 (5.6.13)<br/>닭갈비 (5.6.13.15)<br/>배추김치 (9)
B10,7010190,선일여자고등학교,20250520,중식,잡곡밥 (5)<br/>참치김치찌개 (5.9.13.16.18)<br/>연두부&양념장 (5.6.13)<br/>파스타샐러드 (1.2.5.6.12.13)<br/>떡갈비&파채무침 (1.5.6.10.12.13.15.16.18)<br/>깍두기 (9)
B10,7010190,선일여자고등학교,20250521,중식,"통스팸김치볶음밥 (2.5.6.9.10.13.15.18)<br/>미소된장국 (5.6)<br/>딤섬(샤오롱바오,새우하가우) (1.2.5.6.8.9.10.16.17.18)<br/>짜조롤&칠리소스 (5.6.9.10.12.13.15.18)<br/>김치(자율배식) (9)<br/>포도 "
B10,7010190,선일여자고등학교,20250522,중식,흑미밥 <br/>계란국 (1.2.5.6.13.15.16.18)<br/>매콤돼지갈비찜 (5.6.10.13)<br/>오이지무침 (5.6.13)<br/>콩나물잡채 (1.5.6.9.13)<br/>은이버섯냉채(자율) (13)<br/>배추김치 (9)<br/>오렌지 
B10,7010190,선일여자고등학교,20250523,중식,양송이스프# (2.5.6.13.16)<br/>갈릭파이 (1.2.5.6)<br/>로제떡볶이파스타 (1.2.5.6.9.10.12.13.15.16)<br/>김치(자율배식) (9)<br/>모듬피클 <br/>케이준치킨샐러드 (1.2.5.6.12.15)
B10,7010190,선일여자고등학교,20250526,중식,흑미밥 <br/>맑은콩나물국 (2.5.6.15.16.18)<br/>갈릭로스트치킨 (1.2.5.6.12.13.15.16)<br/>사과치커리유자청샐러드 (1.2.3.4.5.6.13)<br/>떡품은어묵조림 (1.5.6.8.13.18)<br/>김치(자율배식) (9)
B10,7010190,선일여자고등학교,20250527,중식,비빔밥 (5.6.13)<br/>열무된장국 (5.6)<br/>청포묵무침 (5.6.13)<br/>짜장떡볶이 (1.5.6.9.13)<br/>배추김치 (9)<br/>자두맛스무디 (13)
B10,7010190,선일여자고등학교,20250528,중식,김치덮밥 (1.5.6.9.13)<br/>미니어묵우동 (1.2.5.6.7.9.13.16.18)<br/>해쉬브라운피자 (1.2.5.6.10.12.13.15.16.18)<br/>깍두기 (9)<br/>양상추샐러드 (5.6.13)<br/>파인애플 
B10,7010190,선일여자고등학교,20250529,중식,"현미밥# <br/>순두부찌개 (1.5.6.8.9.10.13.16.17.18)<br/>돼지고기수육 (5.6.10)<br/>상추,쌈무&쌈장 (5.6.13)<br/>야채스틱(자율배식) (5.6)<br/>퍄채무침 (5.6.13)<br/>무말랭이무침 (9.13)<br/>김치(자율배식) (9)"
B10,7010190,선일여자고등학교,20250530,중식,잡곡밥 (5)<br/>소고기뭇국(빨)# (5.6.16)<br/>두부조림 (5.6.8.13.18)<br/>총각무된장지짐(자율) (5.6.9.13)<br/>치파이 (1.5.6.15.16.18)<br/>백김치 (9)<br/>수리취꿀떡# (6)
B10,7010190,선일여자고등학교,20250602,중식,쌀밥(자율) <br/>쌀국수 (2.5.6.13.15.16.18)<br/>반미(1/2) (1.2.5.6.10.12.13.18)<br/>짜조&소스 (5.6.9.12.13)<br/>배추김치 (9)<br/>샐러드&오리엔탈드레싱 (5.6.13)<br/>아이스망고 
B10,7010190,선일여자고등학교,20250604,중식,파에야 (5.6.9.12.13.17)<br/>팽이된장국 (5.6)<br/>감자오믈렛 (1.2.10)<br/>배추김치 (9)<br/>샐러드&애플드레싱 (13)<br/>츄러스 (1.2.5.6)
B10,7010190,선일여자고등학교,20250605,중식,김치덮밥 (5.6.8.9.10.16.18)<br/>어묵국 (1.5.6.7.13.18)<br/>오징어실채볶음 (17)<br/>허니순살치킨 (1.2.5.6.12.15.16.18)<br/>백김치 (9)<br/>수박 
B10,7010190,선일여자고등학교,20250609,중식,현미밥 <br/>순두부국 (1.5.6.8.9.10.16.17.18)<br/>치필링치킨&소스 (1.2.5.6.13.15.16)<br/>배추김치 (9)<br/>김 (2.5.6)<br/>꽃맛살샐러드 (1.2.5.6.8.13.18)
B10,7010190,선일여자고등학교,20250610,중식,보리밥 <br/>크림치즈꽈배기&딸기쨈 (2.6.13)<br/>미역국 (5.6.16)<br/>온두부 (5)<br/>콩나물무침(자율) (5)<br/>김치제육볶음 (9.10.13)<br/>총각김치 (9)
B10,7010190,선일여자고등학교,20250611,중식,쌀밥 <br/>근대된장국 (5.6)<br/>팟타이 (1.4.5.6.9.10.13.18)<br/>꿍팟퐁커리 (1.2.5.6.9.12.13.16.18)<br/>배추김치 (9)<br/>샐러드&키위드레싱 (1.2.5.6)<br/>땡모반 (13)
B10,7010190,선일여자고등학교,20250612,중식,잡곡밥 (5)<br/>들기름막국수 (3.5.6)<br/>황태채무국 (5.6)<br/>닭갈비 (5.6.13.15)<br/>비빔만두 (1.5.6.10.13.16.18)<br/>깍두기 (9)
B10,7010190,선일여자고등학교,20250613,중식,계란볶음밥 (1.5)<br/>마라탕 (1.2.4.5.6.9.10.12.13.15.16.17.18)<br/>꿔바로우 (1.5.6.10)<br/>배추김치 (9)<br/>샐러드/블루베리드레싱 (1.5.13)<br/>파인애플 
B10,7010190,선일여자고등학교,20250616,중식,칠리 덮밥 (5.6.10.12.13)<br/>얼갈이된장국 (5.6)<br/>배추김치 (9)<br/>귤 <br/>퀘사디야 (1.2.5.6.13.16)<br/>타코샐러드 (1.2.5.6.12.13.16)
B10,7010190,선일여자고등학교,20250617,중식,흑미밥 <br/>고추장찌개 (5.6)<br/>돼지훈제&겨자야채무침 (1.5.6.10.13)<br/>부추무침 (5.6.13)<br/>김치전 (1.5.6)<br/>깍두기 (9)
B10,7010190,선일여자고등학교,20250618,중식,크림리조또 (2.5.6.10.13.18)<br/>쌀밥(자율) <br/>마늘빵 (2.5.6)<br/>푸실리샐러드 (1.2.5.6.12.13)<br/>웰링턴함박 (1.2.5.6.10.12.13.16.18)<br/>김치(자율) (9)<br/>오이피클 <br/>레몬주스 (13)
B10,7010191,선정고등학교,20250519,중식,칼슘강화밥 <br/>마라탕&옥수수면 (5.6.10.12.13.16.18)<br/>치커리유자무침 (1.2.5.6)<br/>진미채볶음 (1.5.6.13.17)<br/>떡닭강정 (2.5.6.12.13.15)<br/>포기김치 (9)
B10,7010191,선정고등학교,20250520,중식,에비동 (1.5.6.9.13)<br/>미니돈코츠라멘 (1.2.5.6.10.13.15.16)<br/>오이초절임 (5.6.13)<br/>타코야끼(3) (1.2.5.6.7.10.15.16.18)<br/>포기김치 (9)<br/>청포도 
B10,7010191,선정고등학교,20250521,중식,스팸김치볶음밥 (1.2.5.6.9.10.15.16)<br/>모듬어묵국 (1.5.6)<br/>시금치나물 <br/>게살크림고로케 (1.2.5.6.10.12.16)<br/>깍두기 (9)<br/>수제흑당버블티 (2.13)
B10,7010191,선정고등학교,20250522,중식,친환경현미밥 <br/>맑은콩나물국 (5.6)<br/>단호박샐러드 (1.5.13)<br/>무쌈&깻잎 <br/>쭈꾸미돈육볶음 (5.6.10.13)<br/>포기김치 (9)
B10,7010191,선정고등학교,20250526,중식,열무보리비빔밥&약고추장 (5.6.9.13)<br/>치즈갈릭토스트 (1.2.5.6.13)<br/>얼갈이된장국 (5.6)<br/>도토리묵야채무침 (5.6.13)<br/>수제야채튀김&간장S (5.6.13)<br/>백김치 (9)
B10,7010191,선정고등학교,20250527,중식,칼슘강화밥 <br/>고추장찌개 (5.6)<br/>간장돈사태떡찜 (5.6.10.13)<br/>비름나물무침 <br/>야채계란말이 (1.5.12)<br/>포기김치 (9)
B10,7010191,선정고등학교,20250528,중식,감자스프 (2.5.6.13.16)<br/>베이컨로제스파게티 (1.2.5.6.10.12.13)<br/>양상추샐러드&이탈리안D (2.5.6)<br/>버팔로윙봉구이 (5.6.13.15.18)<br/>포기김치 (9)<br/>수제야채피클 (13)<br/>조각파인애플 
B10,7010191,선정고등학교,20250529,중식,칼슘강화밥 <br/>얼큰순대국 (2.5.6.9.10.13.16)<br/>왕만두 (1.5.6.10.16.18)<br/>부추겉절이 (13)<br/>대패삼겹볶음&쌈장 (5.6.10.13)<br/>깍두기 (9)<br/>코코젤리아이스티 (11)
B10,7010191,선정고등학교,20250530,중식,친환경현미밥 <br/>크림수제비뇨끼 (2.5.6.10.13.18)<br/>유부장국 (5.6)<br/>깻잎찜 (5.6.13)<br/>오징어볶음&소면 (5.6.13.17)<br/>포기김치 (9)<br/>수리취떡 
B10,7010191,선정고등학교,20250602,중식,친환경흑미밥 <br/>나가사끼짬뽕국(해산물만) (6.9.13.17.18)<br/>두부조림 (5.6.13)<br/>고춧잎무침 (5.6.13)<br/>돈육콩나물볶음 (5.6.10.13)<br/>포기김치 (9)<br/>키위 
B10,7010191,선정고등학교,20250604,중식,투움바파스타(굵은면) (1.2.5.6.9.10.12.13)<br/>옥수수스프 (2.5.6.13.16)<br/>모듬피클 <br/>수제뿌링클치킨 (5.6.15)<br/>한라봉아이스티 <br/>그린샐러드&키위D (1.2.5.6.12)
B10,7010191,선정고등학교,20250605,중식,친환경현미밥 <br/>무궁화마카롱 (1.2.6)<br/>닭개장(당면사리) (5.6.15)<br/>노각무침 (5.6.13)<br/>소시지야채볶음 (2.5.6.10.12.15.16)<br/>삼치데리야끼구이 (5.6.13)<br/>포기김치 (9)
B10,7010191,선정고등학교,20250609,중식,칼슘강화밥 <br/>비빔막국수 (3.5.6.13)<br/>콩나물김치국 (5.9)<br/>견과류멸치볶음 (5.6.13)<br/>순살족발 (5.6.10.12.13.18)<br/>상추쌈&쌈장 (1.5.6.13)<br/>깍두기 (9)
B10,7010191,선정고등학교,20250610,중식,"친환경흑미밥 <br/>순두부백탕 (1.5.6.18)<br/>치커리사과생채 (5.6.13)<br/>마라샹궈(분모자,푸주) (1.5.6.9.10.13.16)<br/>콘치즈떡갈비 (1.2.5.6.10.13.15)<br/>포기김치 (9)"
B10,7010191,선정고등학교,20250611,중식,친환경옥수수밥 <br/>쇼콜라롤 (1.2.5.6)<br/>소고기미역국 (5.6.16)<br/>매운돼지갈비찜 (5.6.10.13.18)<br/>한식잡채 (5.6.10.13)<br/>탕평채(채식) (5.6.13)<br/>포기김치 (9)
B10,7010191,선정고등학교,20250612,중식,칼슘강화밥 <br/>시금치된장국 (5.6)<br/>오이생채 (13)<br/>콩나물순대찜 (2.5.6.10.13.16)<br/>베이컨감자전 (1.5.6.10)<br/>포기김치 (9)<br/>조각파인애플 
B10,7010191,선정고등학교,20250613,중식,셀프참치마요밥 (1.5.16.18)<br/>꼬치어묵국&물떡 (1.5.6)<br/>열대과일샐러드 (5.6)<br/>고구마치즈돈까스&소스 (1.2.5.6.10.12.13.16)<br/>포기김치 (9)<br/>과채주스 (12)
B10,7010191,선정고등학교,20250616,중식,친환경차조밥 <br/>우렁된장찌개 (5.6)<br/>비빔당면 (1.5.6.13)<br/>상추겉절이 (5.6.13)<br/>캠핑모듬구이*쌈장 (1.2.5.6.10.13.16.18)<br/>포기김치 (9)<br/>산삼블루베리요거트 (2.5.6)
B10,7010191,선정고등학교,20250617,중식,칼슘강화밥 <br/>얼큰소고기무국 (5.6.16)<br/>시금치나물 <br/>가자미살버터구이(80g) (2.13)<br/>어떡햄 (1.5.6.10.12.13)<br/>포기김치 (9)
B10,7010191,선정고등학교,20250618,중식,카레라이스 (2.5.6.10.12.13.16.18)<br/>계란파국 (1)<br/>샐러드파스타 (1.5.6.12.13)<br/>닭다리살스테이크 (5.6.12.13.15)<br/>포기김치 (9)<br/>단무지무침 
B10,7010191,선정고등학교,20250519,석식,칼슘강화밥 <br/>껍질없는 홍합탕 (5.18)<br/>동파육(전지) (5.6.10.13.18)<br/>한식잡채 (5.6.10.13)<br/>부지갱이나물 (13)<br/>포기김치 (9)
B10,7010191,선정고등학교,20250520,석식,친환경흑미밥 <br/>부대찌개 (1.2.5.6.9.10.13.15.16)<br/>고사리나물 (5.6)<br/>청포묵김가루무침 <br/>치킨까스&치폴레S (1.5.6.13.15.18)<br/>깍두기 (9)
B10,7010191,선정고등학교,20250521,석식,후리가케주먹밥 (1.2.5.6.9.13.16.18)<br/>잔치국수 (1.5.6.9)<br/>무말랭이무침 <br/>메밀전병 (2.3.5.6.16.18)<br/>소이소스파닭꼬치 (5.6.12.13.15)<br/>열무김치 (9)<br/>요구르트-65ml (2)
B10,7010191,선정고등학교,20250522,석식,친환경현미밥 <br/>만두그라탕 (1.2.5.6.10.12.13.15.16.18)<br/>다시마무채국 (5.6)<br/>돈육김치볶음 (5.6.9.10.13)<br/>깍두기 (9)<br/>토마토카프레제샐러드 (2.12.13)
B10,7010191,선정고등학교,20250526,석식,칼슘강화밥 <br/>묵찌빵 (1.2.5.6)<br/>돈육김치찌개 (5.6.9.10.13)<br/>된장머위나물 (5.6.13)<br/>순대볶음 (2.5.6.10.13.16)<br/>동그랑땡전 (1.2.5.6.10.16.18)<br/>깍두기 (9)
B10,7010191,선정고등학교,20250527,석식,칼슘강화밥 <br/>들깨버섯탕 (5.6)<br/>방풍나물 <br/>수제깐풍기 (1.5.6.12.13.15)<br/>잡채호떡만두 (1.5.6.10.15.16.18)<br/>포기김치 (9)<br/>바나나 
B10,7010191,선정고등학교,20250528,석식,칼슘강화밥 <br/>육개장 (1.5.6.16)<br/>햄두부조림 (1.2.5.6.10.13.15.16)<br/>브로콜리초회 (5.6.13)<br/>삼치데리야끼구이 (5.6.13)<br/>포기김치 (9)<br/>바닐라샌드웨이퍼 (1.2.5.6)
B10,7010191,선정고등학교,20250529,석식,김가루양념밥 <br/>우육탕면 (2.5.6.12.13.16.18)<br/>오이무침 (13)<br/>회오리감자 (5.6)<br/>포기김치 (9)<br/>조각멜론 
B10,7010191,선정고등학교,20250530,석식,칼슘강화밥 <br/>북어국 (1.5.6)<br/>볼어묵파프리카볶음 (1.5.6.13)<br/>들깨무나물 (5.6)<br/>수제유린기 (5.6.13.15)<br/>포기김치 (9)
B10,7010191,선정고등학교,20250602,석식,가츠동 (1.2.5.6.9.10.12.13.16)<br/>얼큰콩나물국 (5)<br/>비타민겉절이 (13)<br/>쌀떡꼬치 (5.6.12.13)<br/>포기김치 (9)<br/>요거트과일샐러드 (1.2.5.6.13)
B10,7010191,선정고등학교,20250604,석식,친환경현미밥 <br/>된장찌개 (5.6)<br/>쫄면야채무침 (5.6.13)<br/>볶음김치 (5.9.13)<br/>미나리삼겹살구이 (10)<br/>수제흑임자라떼 (2.13)
B10,7010191,선정고등학교,20250605,석식,버터계란밥 (1.2.5.6.13)<br/>부대찌개-치즈절반 (1.2.5.6.9.10.13.15.16)<br/>새송이버섯구이 (2.5.6.12.13)<br/>피쉬앤칩스 (1.2.5.6.9.13)<br/>포기김치 (9)<br/>사과(6) 
B10,7010191,선정고등학교,20250609,석식,친환경현미밥 <br/>우거지된장국 (5.6)<br/>비름나물무침 <br/>메추리알떡볶이 (1.5.6.13)<br/>쌈닭&칠리S (5.6.12.13.15)<br/>포기김치 (9)
B10,7010191,선정고등학교,20250610,석식,유부초밥 (5)<br/>돈코츠라멘 (1.2.5.6.10.13.15.16)<br/>오꼬노미야끼 (1.5.6.7.13.17.18)<br/>포기김치 (9)<br/>양배추샐러드&사우전드레싱 (1.5.12.13)<br/>아이스홍시 
B10,7010191,선정고등학교,20250611,석식,백미밥 <br/>육개장 (1.5.6.16)<br/>납작만두&야채비빔 (1.5.6.10.13.16.18)<br/>쑥갓나물 <br/>치즈닭갈비 (2.5.6.15)<br/>포기김치 (9)
B10,7010191,선정고등학교,20250612,석식,마파가지덮밥 (5.6.10.12.13.18)<br/>냉도토리묵채국 (5.6.9.13.16)<br/>꼬들단무지무침 <br/>통살표고튀김&칠리S (5.6.12.13)<br/>포기김치 (9)<br/>짜먹는요거바 (2)
B10,7010191,선정고등학교,20250613,석식,백미밥 <br/>얼큰무채국 (5.6)<br/>푸실리케찹볶음 (1.5.6.9.12.13.18)<br/>숙주간장불고기 (5.6.10.13)<br/>오색진미전 (1.5.6.9.17)<br/>포기김치 (9)
B10,7010191,선정고등학교,20250616,석식,추가밥 <br/>명동칼국수 (1.2.5.6.13.15.16)<br/>감자간장조림 (5.6.13.18)<br/>골뱅이무침 (5.6.13)<br/>배추겉절이 (13)<br/>패션후르츠 
B10,7010191,선정고등학교,20250617,석식,오레오생크림와플 (1.2.5.6.13)<br/>감자다시마국 (5.6)<br/>부추겉절이 (13)<br/>닭갈비볶음밥 (5.6.15)<br/>어니언링&타르소스 (1.5.13)<br/>포기김치 (9)
B10,7010191,선정고등학교,20250618,석식,백미밥 <br/>떡국 (1.5.6.16)<br/>꽁치김치조림 (5.6.9.13)<br/>눈꽃치즈계란찜 (1.2)<br/>브로콜리참깨무침 (1.5.6.13)<br/>깍두기 (9)
B10,7011315,선정국제관광고등학교,20250519,중식,칼슘강화밥 <br/>마라탕&옥수수면 (5.6.10.12.13.16.18)<br/>치커리유자무침 (1.2.5.6)<br/>진미채볶음 (1.5.6.13.17)<br/>떡닭강정 (2.5.6.12.13.15)<br/>포기김치 (9)
B10,7011315,선정국제관광고등학교,20250520,중식,에비동 (1.5.6.9.13)<br/>미니돈코츠라멘 (1.2.5.6.10.13.15.16)<br/>오이초절임 (5.6.13)<br/>타코야끼(3) (1.2.5.6.7.10.15.16.18)<br/>포기김치 (9)<br/>청포도 
